com.samsung.shealth.calories_burned.details,6221053,2
,,48f5a461-6486-4e99-98da-09d24abce5b2.extra_data.json,0.0,10815895,1486.1802,2022-02-15 21:00:00.919,2022-02-14 21:00:00.412,850.9909,e7FCb+MfnB,com.sec.android.app.shealth,48f5a461-6486-4e99-98da-09d24abce5b2,1644883200000,
,,fbc19dab-a90c-4615-ae47-955659e4f070.extra_data.json,0.0,13521822,1432.9746,2022-02-10 21:00:00.669,2022-02-09 21:00:00.394,1137.2802,e7FCb+MfnB,com.sec.android.app.shealth,fbc19dab-a90c-4615-ae47-955659e4f070,1644451200000,
,,dc39b3b7-7e52-4099-a130-24881ebafdd4.extra_data.json,0.0,2602857,1647.6699,2022-02-21 21:00:00.616,2022-02-20 21:00:00.464,255.50008,e7FCb+MfnB,com.sec.android.app.shealth,dc39b3b7-7e52-4099-a130-24881ebafdd4,1645401600000,
,,35e0652b-6d87-4cf1-80f5-991b53dfc732.extra_data.json,0.0,9455339,1512.9324,2022-05-09 21:00:00.690,2022-05-08 21:00:00.742,924.0938,e7FCb+MfnB,com.sec.android.app.shealth,35e0652b-6d87-4cf1-80f5-991b53dfc732,1652054400000,
,,32e006a4-7cce-4956-8691-6f43197d4711.extra_data.json,0.0,9700143,1508.1188,2022-02-27 21:00:01.610,2022-02-26 21:00:00.628,650.84985,e7FCb+MfnB,com.sec.android.app.shealth,32e006a4-7cce-4956-8691-6f43197d4711,1645920000000,
,,d7cbc31b-4b9a-4668-8b20-ad35e4c2184d.extra_data.json,0.0,11049094,1481.5948,2022-05-15 21:41:02.070,2022-05-14 21:00:00.569,776.9547,e7FCb+MfnB,com.sec.android.app.shealth,d7cbc31b-4b9a-4668-8b20-ad35e4c2184d,1652572800000,
,,2b49c637-3f5e-4365-82fd-45a92fab5bba.extra_data.json,0.0,7912862,1543.2614,2022-03-05 21:00:00.623,2022-03-04 21:00:00.491,526.9541,e7FCb+MfnB,com.sec.android.app.shealth,2b49c637-3f5e-4365-82fd-45a92fab5bba,1646438400000,
,,3c5db416-0f2f-4bba-9a08-879b193c83c3.extra_data.json,0.0,4694204,1606.5485,2022-02-16 21:00:00.678,2022-02-15 21:00:00.723,501.52313,e7FCb+MfnB,com.sec.android.app.shealth,3c5db416-0f2f-4bba-9a08-879b193c83c3,1644969600000,
,,7635bd57-e26d-4f39-8f2f-238f20583f2b.extra_data.json,0.0,8145613,1538.6848,2022-03-11 21:00:00.488,2022-03-10 21:00:00.496,576.81696,e7FCb+MfnB,com.sec.android.app.shealth,7635bd57-e26d-4f39-8f2f-238f20583f2b,1646956800000,
,,0329e6d1-d18a-4977-a79d-37b92a107512.extra_data.json,0.0,8002244,1541.504,2022-05-21 21:28:10.639,2022-05-20 21:00:00.520,573.63245,e7FCb+MfnB,com.sec.android.app.shealth,0329e6d1-d18a-4977-a79d-37b92a107512,1653091200000,
,,fc2d929e-3019-41b5-af87-9897f54608cb.extra_data.json,0.0,9069848,1520.5121,2022-02-22 21:00:00.941,2022-02-21 21:00:00.400,810.7063,e7FCb+MfnB,com.sec.android.app.shealth,fc2d929e-3019-41b5-af87-9897f54608cb,1645488000000,
,,c957bdd8-af53-4c30-9a21-e759eff0b2f2.extra_data.json,0.0,8005082,1541.4481,2022-05-27 21:00:00.928,2022-05-26 21:00:00.759,587.8433,e7FCb+MfnB,com.sec.android.app.shealth,c957bdd8-af53-4c30-9a21-e759eff0b2f2,1653609600000,
,,ec226290-10e3-4c3c-b5ce-966793447290.extra_data.json,0.0,6744635,1566.2318,2022-03-17 21:00:00.797,2022-03-16 21:00:00.378,481.7647,e7FCb+MfnB,com.sec.android.app.shealth,ec226290-10e3-4c3c-b5ce-966793447290,1647475200000,
,,e729597b-9ad2-4fe9-89cc-452a7e4df542.extra_data.json,0.0,5948505,1581.8857,2022-02-28 21:00:03.666,2022-02-27 21:00:01.389,397.8199,e7FCb+MfnB,com.sec.android.app.shealth,e729597b-9ad2-4fe9-89cc-452a7e4df542,1646006400000,
,,3fd63ec1-d8b4-4f2a-8b12-4b51a00e2552.extra_data.json,0.0,9561013,1510.8544,2022-06-02 21:00:00.826,2022-06-01 21:00:00.615,694.381,e7FCb+MfnB,com.sec.android.app.shealth,3fd63ec1-d8b4-4f2a-8b12-4b51a00e2552,1654128000000,
,,0a955342-34b0-4566-9761-687071153013.extra_data.json,0.0,9399304,1514.034,2022-03-23 21:00:00.782,2022-03-22 21:00:00.921,664.9844,e7FCb+MfnB,com.sec.android.app.shealth,0a955342-34b0-4566-9761-687071153013,1647993600000,
,,958fe6c8-cb34-455a-ba42-d9f146abb117.extra_data.json,0.0,7607479,1549.266,2022-03-06 21:00:00.774,2022-03-05 21:00:00.498,509.97858,e7FCb+MfnB,com.sec.android.app.shealth,958fe6c8-cb34-455a-ba42-d9f146abb117,1646524800000,
,,d8da20be-b72d-4466-ba8c-99b75dd4acfc.extra_data.json,0.0,5143396,1597.7164,2022-06-08 21:00:00.667,2022-06-07 21:00:02.021,378.99396,e7FCb+MfnB,com.sec.android.app.shealth,d8da20be-b72d-4466-ba8c-99b75dd4acfc,1654646400000,
,,c7816566-c210-40d9-9588-af4d7edc1552.extra_data.json,0.0,4387940,1612.5706,2022-03-12 21:00:00.510,2022-03-11 21:00:00.336,296.99,e7FCb+MfnB,com.sec.android.app.shealth,c7816566-c210-40d9-9588-af4d7edc1552,1647043200000,
,,530a3406-4a90-408d-a396-8ae673af2ebf.extra_data.json,0.0,6108083,1578.748,2022-03-29 21:00:00.702,2022-03-28 21:00:00.586,431.5465,e7FCb+MfnB,com.sec.android.app.shealth,530a3406-4a90-408d-a396-8ae673af2ebf,1648512000000,
,,9c32ac12-0b98-4bda-b0f3-476d83c9b77b.extra_data.json,0.0,1117017,1676.8854,2022-06-14 21:00:01.631,2022-06-13 21:00:00.745,77.10001,e7FCb+MfnB,com.sec.android.app.shealth,9c32ac12-0b98-4bda-b0f3-476d83c9b77b,1655164800000,
,,bc249cc1-4a84-4068-bf3d-cb6f7e440750.extra_data.json,0.0,4501845,1610.3308,2022-03-18 21:00:00.575,2022-03-17 21:00:00.585,315.85995,e7FCb+MfnB,com.sec.android.app.shealth,bc249cc1-4a84-4068-bf3d-cb6f7e440750,1647561600000,
,,3b3d729d-b4a1-4fe3-899c-cb05f625af99.extra_data.json,0.0,6370632,1573.5857,2022-04-04 21:00:00.450,2022-04-03 21:00:00.565,440.03888,e7FCb+MfnB,com.sec.android.app.shealth,3b3d729d-b4a1-4fe3-899c-cb05f625af99,1649030400000,
,,e3589682-90e5-46c2-b0a3-1281b97d58d9.extra_data.json,0.0,7696203,1547.5215,2022-03-24 21:00:00.871,2022-03-23 21:00:00.539,543.688,e7FCb+MfnB,com.sec.android.app.shealth,e3589682-90e5-46c2-b0a3-1281b97d58d9,1648080000000,
,,12d99799-2b9e-4980-8bfc-acfa5a468125.extra_data.json,0.0,5024458,1600.0549,2022-06-20 21:00:04.322,2022-06-19 21:00:01.143,485.37637,e7FCb+MfnB,com.sec.android.app.shealth,12d99799-2b9e-4980-8bfc-acfa5a468125,1655683200000,
,,664ac2c5-b22d-4203-bdcd-5d494ced37f9.extra_data.json,0.0,7717291,1547.1069,2022-04-10 21:00:00.728,2022-04-09 21:00:01.410,558.964,e7FCb+MfnB,com.sec.android.app.shealth,664ac2c5-b22d-4203-bdcd-5d494ced37f9,1649548800000,
,,78b84662-a85c-4bba-b4b0-78d8fc13d91e.extra_data.json,0.0,7590801,1549.594,2022-03-30 21:00:00.593,2022-03-29 21:00:00.519,537.0088,e7FCb+MfnB,com.sec.android.app.shealth,78b84662-a85c-4bba-b4b0-78d8fc13d91e,1648598400000,
,,ef1d6b66-66ff-4a4e-a337-be10493bf5ff.extra_data.json,0.0,6101513,1578.8772,2022-06-26 21:00:02.589,2022-06-25 21:00:00.632,661.2295,e7FCb+MfnB,com.sec.android.app.shealth,ef1d6b66-66ff-4a4e-a337-be10493bf5ff,1656201600000,
,,bbfc9385-1a1a-4b2f-b930-d69d6e463f85.extra_data.json,0.0,15573474,1392.6339,2022-04-05 21:19:52.992,2022-04-04 21:00:00.288,1111.6626,e7FCb+MfnB,com.sec.android.app.shealth,bbfc9385-1a1a-4b2f-b930-d69d6e463f85,1649116800000,
,,8ec05f35-899c-4301-a8cc-bcb4f57841ce.extra_data.json,0.0,6383586,1573.3309,2022-07-02 21:00:01.361,2022-07-01 21:00:00.527,431.92996,e7FCb+MfnB,com.sec.android.app.shealth,8ec05f35-899c-4301-a8cc-bcb4f57841ce,1656720000000,
,,9f3b0a4b-e522-40de-916b-883f720a934f.extra_data.json,0.0,4528638,1609.804,2022-04-16 21:00:00.918,2022-04-15 21:00:00.639,343.31616,e7FCb+MfnB,com.sec.android.app.shealth,9f3b0a4b-e522-40de-916b-883f720a934f,1650067200000,
,,37a0f60b-3d09-4091-bda7-d16766af2125.extra_data.json,0.0,11398366,1474.7273,2022-04-11 21:03:22.492,2022-04-10 21:00:00.529,802.54395,e7FCb+MfnB,com.sec.android.app.shealth,37a0f60b-3d09-4091-bda7-d16766af2125,1649635200000,
,,fcfc65aa-a35e-4227-8361-d6b719ab644c.extra_data.json,0.0,8036185,1540.8365,2022-04-22 21:32:47.453,2022-04-21 21:00:00.655,560.75653,e7FCb+MfnB,com.sec.android.app.shealth,fcfc65aa-a35e-4227-8361-d6b719ab644c,1650585600000,
,,71b68e07-3c49-4e9f-b342-ccbaa83c6cda.extra_data.json,0.0,10129501,1499.6764,2022-07-08 21:00:02.418,2022-07-07 21:00:00.496,910.8307,e7FCb+MfnB,com.sec.android.app.shealth,71b68e07-3c49-4e9f-b342-ccbaa83c6cda,1657238400000,
,,bddc2816-93e5-461e-8f35-5cebafd06b17.extra_data.json,0.0,7774309,1545.9856,2022-04-17 21:00:02.582,2022-04-16 21:00:00.639,539.61,e7FCb+MfnB,com.sec.android.app.shealth,bddc2816-93e5-461e-8f35-5cebafd06b17,1650153600000,
,,9b68d261-e0ba-46f7-a688-f2a292f9a934.extra_data.json,0.0,9804047,1506.0758,2022-04-28 21:00:01.127,2022-04-27 21:00:00.466,701.05664,e7FCb+MfnB,com.sec.android.app.shealth,9b68d261-e0ba-46f7-a688-f2a292f9a934,1651104000000,
,,952819ea-50b1-4e71-90f5-59b098b6a553.extra_data.json,0.0,18620195,1332.7274,2022-07-14 21:00:03.988,2022-07-13 21:00:01.177,1473.1528,e7FCb+MfnB,com.sec.android.app.shealth,952819ea-50b1-4e71-90f5-59b098b6a553,1657756800000,
,,9727cb3e-f628-41eb-bab5-8e2896b01d57.extra_data.json,0.0,7986165,1541.82,2022-04-23 21:00:00.698,2022-04-22 21:00:00.551,588.25,e7FCb+MfnB,com.sec.android.app.shealth,9727cb3e-f628-41eb-bab5-8e2896b01d57,1650672000000,
,,efbc5b99-05d0-415f-a7a2-1ca6d6f2b9f4.extra_data.json,0.0,8331502,1535.0298,2022-07-20 21:00:03.612,2022-07-19 21:00:00.967,707.3933,e7FCb+MfnB,com.sec.android.app.shealth,efbc5b99-05d0-415f-a7a2-1ca6d6f2b9f4,1658275200000,
,,1d3cd2e6-04de-486a-9e2c-69c438363da7.extra_data.json,0.0,8224938,1537.1252,2022-04-29 21:00:02.189,2022-04-28 21:00:00.605,614.9344,e7FCb+MfnB,com.sec.android.app.shealth,1d3cd2e6-04de-486a-9e2c-69c438363da7,1651190400000,
,,98588f04-231a-4464-b04f-d6ed02e7513e.extra_data.json,0.0,10235022,1497.6017,2022-05-04 21:00:00.989,2022-05-03 21:00:00.479,982.78705,e7FCb+MfnB,com.sec.android.app.shealth,98588f04-231a-4464-b04f-d6ed02e7513e,1651622400000,
,,55f1516e-e77a-417e-8772-b4cf27c89beb.extra_data.json,0.0,7584936,1549.7092,2022-07-26 21:00:08.251,2022-07-25 21:00:00.684,536.25366,e7FCb+MfnB,com.sec.android.app.shealth,55f1516e-e77a-417e-8772-b4cf27c89beb,1658793600000,
,,04547bb2-9991-49e9-baee-7d1ac61228d8.extra_data.json,0.0,9687725,1508.3629,2022-05-05 21:00:00.661,2022-05-04 21:00:00.526,889.2123,e7FCb+MfnB,com.sec.android.app.shealth,04547bb2-9991-49e9-baee-7d1ac61228d8,1651708800000,
,,f772efe8-9bda-40ce-86eb-d0b98785a60a.extra_data.json,0.0,5684505,1587.0767,2022-05-10 21:00:00.730,2022-05-09 21:00:00.399,389.67993,e7FCb+MfnB,com.sec.android.app.shealth,f772efe8-9bda-40ce-86eb-d0b98785a60a,1652140800000,
,,731fa99e-6c83-4998-8094-1bca709b2b19.extra_data.json,0.0,7138421,1558.4889,2022-05-11 21:00:01.074,2022-05-10 21:00:00.517,511.52298,e7FCb+MfnB,com.sec.android.app.shealth,731fa99e-6c83-4998-8094-1bca709b2b19,1652227200000,
,,ba18ec43-2c85-4a30-894c-c4af88ac23d1.extra_data.json,0.0,8708240,1527.6222,2022-08-01 21:00:01.787,2022-07-31 21:00:00.571,796.54395,e7FCb+MfnB,com.sec.android.app.shealth,ba18ec43-2c85-4a30-894c-c4af88ac23d1,1659312000000,
,,d6333b60-08db-40b6-8435-af7b8396508e.extra_data.json,0.0,14666753,1410.4623,2022-05-16 21:02:37.051,2022-05-15 21:00:00.447,1084.9355,e7FCb+MfnB,com.sec.android.app.shealth,d6333b60-08db-40b6-8435-af7b8396508e,1652659200000,
,,fee1fbca-d27c-4f25-bbd8-b6990d7b120e.extra_data.json,0.0,8765242,1526.5015,2022-05-17 21:00:00.884,2022-05-16 21:00:00.552,604.5094,e7FCb+MfnB,com.sec.android.app.shealth,fee1fbca-d27c-4f25-bbd8-b6990d7b120e,1652745600000,
,,fd2637d5-7042-4588-ae7f-5e790c8dccd5.extra_data.json,0.0,9899387,1504.2012,2022-08-07 21:00:02.523,2022-08-06 21:00:00.995,710.81464,e7FCb+MfnB,com.sec.android.app.shealth,fd2637d5-7042-4588-ae7f-5e790c8dccd5,1659830400000,
,,e3d9bd28-c44b-422f-8c79-4891e9ab6938.extra_data.json,0.0,8833619,1525.157,2022-05-22 21:00:00.799,2022-05-21 21:00:00.414,620.72473,e7FCb+MfnB,com.sec.android.app.shealth,e3d9bd28-c44b-422f-8c79-4891e9ab6938,1653177600000,
,,1ea809d5-5916-4e4f-9465-c7fef6f5d1dc.extra_data.json,0.0,5236263,1595.8903,2022-08-13 21:00:02.366,2022-08-12 21:00:01.414,430.30164,e7FCb+MfnB,com.sec.android.app.shealth,1ea809d5-5916-4e4f-9465-c7fef6f5d1dc,1660348800000,
,,59e7c326-27fe-4707-8b8a-369d8961d5b8.extra_data.json,0.0,7559364,1550.2122,2022-05-23 21:00:02.397,2022-05-22 21:00:00.539,528.061,e7FCb+MfnB,com.sec.android.app.shealth,59e7c326-27fe-4707-8b8a-369d8961d5b8,1653264000000,
,,1a952a82-146d-46af-91ef-7f84cc4d2f49.extra_data.json,0.0,10696372,1488.5304,2022-05-28 21:04:35.730,2022-05-27 21:00:00.705,759.5821,e7FCb+MfnB,com.sec.android.app.shealth,1a952a82-146d-46af-91ef-7f84cc4d2f49,1653696000000,
,,557834f5-f9e6-454d-91ae-b3eed017d0ff.extra_data.json,0.0,8097156,1539.6378,2022-08-19 21:00:01.902,2022-08-18 21:00:00.450,591.6633,e7FCb+MfnB,com.sec.android.app.shealth,557834f5-f9e6-454d-91ae-b3eed017d0ff,1660867200000,
,,b674b59e-9667-426b-8d85-218e54acee53.extra_data.json,0.0,16894864,1366.6519,2022-05-29 21:00:00.826,2022-05-28 21:00:00.418,1199.3547,e7FCb+MfnB,com.sec.android.app.shealth,b674b59e-9667-426b-8d85-218e54acee53,1653782400000,
,,075669c9-e00a-4c42-ad45-cb2fbaf95a7a.extra_data.json,0.0,5654782,1587.6611,2022-06-03 21:00:00.948,2022-06-02 21:00:00.514,396.33994,e7FCb+MfnB,com.sec.android.app.shealth,075669c9-e00a-4c42-ad45-cb2fbaf95a7a,1654214400000,
,,fac9c499-ba7a-40bb-b121-1f608ce3718e.extra_data.json,0.0,9273227,1516.5132,2022-06-04 21:01:54.950,2022-06-03 21:00:00.576,683.61005,e7FCb+MfnB,com.sec.android.app.shealth,fac9c499-ba7a-40bb-b121-1f608ce3718e,1654300800000,
,,57e6b539-7116-4d97-aed8-f32bf461ccbb.extra_data.json,0.0,10538395,1491.6366,2022-06-09 21:00:00.786,2022-06-08 21:00:00.354,970.4607,e7FCb+MfnB,com.sec.android.app.shealth,57e6b539-7116-4d97-aed8-f32bf461ccbb,1654732800000,
,,1cd7cf9e-7316-4f06-a89e-049e634bf6b9.extra_data.json,0.0,10011096,1502.0046,2022-06-10 21:00:00.681,2022-06-09 21:00:00.418,1136.2699,e7FCb+MfnB,com.sec.android.app.shealth,1cd7cf9e-7316-4f06-a89e-049e634bf6b9,1654819200000,
,,6a51399c-b7c1-4ece-b272-79835ee84787.extra_data.json,0.0,10842388,1485.6594,2022-06-15 21:00:02.768,2022-06-14 21:00:01.253,1164.303,e7FCb+MfnB,com.sec.android.app.shealth,6a51399c-b7c1-4ece-b272-79835ee84787,1655251200000,
,,ad6a2a14-d7fc-4acf-a6e5-999dd04d339e.extra_data.json,0.0,13258009,1438.1619,2022-06-16 21:00:02.731,2022-06-15 21:00:02.212,997.1208,e7FCb+MfnB,com.sec.android.app.shealth,ad6a2a14-d7fc-4acf-a6e5-999dd04d339e,1655337600000,
,,9ad59d0d-3b89-4c73-af76-c1071e356561.extra_data.json,0.0,6447364,1572.077,2022-06-21 21:00:01.482,2022-06-20 21:00:00.832,534.94434,e7FCb+MfnB,com.sec.android.app.shealth,9ad59d0d-3b89-4c73-af76-c1071e356561,1655769600000,
,,3ed51891-12b5-4ca2-b629-e6f9f85805da.extra_data.json,0.0,2766019,1644.4618,2022-06-22 21:00:04.072,2022-06-21 21:00:00.636,256.8656,e7FCb+MfnB,com.sec.android.app.shealth,3ed51891-12b5-4ca2-b629-e6f9f85805da,1655856000000,
,,daba75a9-bbb1-42f4-a636-488724217dfc.extra_data.json,0.0,13476950,1433.8569,2022-06-27 21:07:53.164,2022-06-26 21:00:00.685,1051.1079,e7FCb+MfnB,com.sec.android.app.shealth,daba75a9-bbb1-42f4-a636-488724217dfc,1656288000000,
,,670d8fdd-17fd-47ce-aa0a-dddc55a2fefe.extra_data.json,0.0,5884755,1583.1393,2022-07-03 21:01:36.918,2022-07-02 21:00:00.520,416.46,e7FCb+MfnB,com.sec.android.app.shealth,670d8fdd-17fd-47ce-aa0a-dddc55a2fefe,1656806400000,
,,f782f2a9-041f-4292-9444-5909d11c51f9.extra_data.json,0.0,11903760,1464.7899,2022-06-28 21:00:02.152,2022-06-27 21:00:00.525,841.2704,e7FCb+MfnB,com.sec.android.app.shealth,f782f2a9-041f-4292-9444-5909d11c51f9,1656374400000,
,,e98f5c2c-c54a-4e6c-8833-a2b9edd202c6.extra_data.json,0.0,4687923,1606.6721,2022-07-09 21:00:01.645,2022-07-08 21:00:00.944,391.2555,e7FCb+MfnB,com.sec.android.app.shealth,e98f5c2c-c54a-4e6c-8833-a2b9edd202c6,1657324800000,
,,3c0717bb-bd79-4569-aa42-00390947ac93.extra_data.json,0.0,12253479,1457.9136,2022-07-04 21:00:10.013,2022-07-03 21:00:00.462,890.72156,e7FCb+MfnB,com.sec.android.app.shealth,3c0717bb-bd79-4569-aa42-00390947ac93,1656892800000,
,,1f5a378e-f717-47fa-bb42-bca580335783.extra_data.json,0.0,4589284,1608.6117,2022-07-15 21:00:01.523,2022-07-14 21:00:01.375,336.3927,e7FCb+MfnB,com.sec.android.app.shealth,1f5a378e-f717-47fa-bb42-bca580335783,1657843200000,
,,363b6f9c-c4f9-46a4-8a3d-435ca095d970.extra_data.json,0.0,7909525,1543.3269,2022-07-10 21:00:02.444,2022-07-09 21:00:00.423,637.2714,e7FCb+MfnB,com.sec.android.app.shealth,363b6f9c-c4f9-46a4-8a3d-435ca095d970,1657411200000,
,,1fb58aeb-ae35-4f2c-8b51-11e158048c27.extra_data.json,0.0,6670757,1567.6843,2022-07-21 21:00:02.441,2022-07-20 21:00:00.435,632.235,e7FCb+MfnB,com.sec.android.app.shealth,1fb58aeb-ae35-4f2c-8b51-11e158048c27,1658361600000,
,,43f2c610-4a5c-4609-beac-f3535793a3fa.extra_data.json,0.0,4882290,1602.8503,2022-07-27 21:00:04.118,2022-07-26 21:00:06.275,365.7995,e7FCb+MfnB,com.sec.android.app.shealth,43f2c610-4a5c-4609-beac-f3535793a3fa,1658880000000,
,,3d87b79c-e35d-4ed0-9887-30b2aca0a414.extra_data.json,0.0,3176255,1636.3954,2022-07-16 21:00:01.374,2022-07-15 21:00:00.676,214.04997,e7FCb+MfnB,com.sec.android.app.shealth,3d87b79c-e35d-4ed0-9887-30b2aca0a414,1657929600000,
,,ec853f45-b524-4bb1-a1c5-9fae8f8dfec6.extra_data.json,0.0,5536633,1589.9843,2022-07-22 21:00:02.596,2022-07-21 21:00:00.550,404.10086,e7FCb+MfnB,com.sec.android.app.shealth,ec853f45-b524-4bb1-a1c5-9fae8f8dfec6,1658448000000,
,,02bf636d-40fe-4487-9949-314b0682cd36.extra_data.json,0.0,8520909,1531.3055,2022-08-02 21:00:04.562,2022-08-01 21:00:00.551,987.54315,e7FCb+MfnB,com.sec.android.app.shealth,02bf636d-40fe-4487-9949-314b0682cd36,1659398400000,
,,fb8231a1-ec33-416f-a139-de3cd7366d89.extra_data.json,0.0,5434216,1591.998,2022-07-28 21:00:01.528,2022-07-27 21:00:02.339,390.54797,e7FCb+MfnB,com.sec.android.app.shealth,fb8231a1-ec33-416f-a139-de3cd7366d89,1658966400000,
,,7c4c66c4-e746-4695-b9fe-d14061c297d3.extra_data.json,0.0,9222124,1517.5178,2022-08-09 05:27:21.362,2022-08-07 21:00:00.580,850.32983,e7FCb+MfnB,com.sec.android.app.shealth,7c4c66c4-e746-4695-b9fe-d14061c297d3,1659916800000,
,,2dd87fe7-e595-4a15-8d20-50d36f03f675.extra_data.json,0.0,5843809,1583.9443,2022-08-03 21:00:03.387,2022-08-02 21:00:01.266,533.025,e7FCb+MfnB,com.sec.android.app.shealth,2dd87fe7-e595-4a15-8d20-50d36f03f675,1659484800000,
,,51635cd2-e893-4ec4-936f-bfa82f5b9be0.extra_data.json,0.0,3190804,1636.1094,2022-08-14 21:00:01.369,2022-08-13 21:00:00.996,221.76994,e7FCb+MfnB,com.sec.android.app.shealth,51635cd2-e893-4ec4-936f-bfa82f5b9be0,1660435200000,
,,8b4f709a-a628-4c8b-af54-d21052c91b18.extra_data.json,0.0,9062900,1520.6487,2022-08-09 21:00:02.362,2022-08-08 21:00:01.185,750.56384,e7FCb+MfnB,com.sec.android.app.shealth,8b4f709a-a628-4c8b-af54-d21052c91b18,1660003200000,
,,84d4d7cd-2953-4a5b-9f13-efaac01faf50.extra_data.json,0.0,2659672,1646.5527,2022-08-20 21:00:02.168,2022-08-19 21:00:00.697,187.48003,e7FCb+MfnB,com.sec.android.app.shealth,84d4d7cd-2953-4a5b-9f13-efaac01faf50,1660953600000,
,,0242c352-07be-41c0-9cf3-8cbfa0354389.extra_data.json,0.0,4639074,1607.6326,2022-08-15 21:31:35.821,2022-08-14 21:00:00.613,337.3963,e7FCb+MfnB,com.sec.android.app.shealth,0242c352-07be-41c0-9cf3-8cbfa0354389,1660521600000,
,,f8db6bec-7bca-4dc4-933d-24763d8e50c5.extra_data.json,0.0,85376,689.2707,2022-08-21 06:45:40.303,2022-08-20 21:00:00.955,4.799999,e7FCb+MfnB,com.sec.android.app.shealth,f8db6bec-7bca-4dc4-933d-24763d8e50c5,1661040000000,
